"id","text","irony","sarcasm","topic"
"553938112318308353","Compa, questo ha sbagliato esempio. A questo punto mi sa che tutti gli islamici sono terroristi. @TotuLaRocca http://t.co/6iDpcD3Bsj","1","0","HSC"
"808297513199534080","Come vedete sti poveri profughi una volta mollavano in inverno ora no tanto è meglio rischiare che rimanere #Italia bengodi del mondo","1","1","HSC"
"507224765145579520","Come si fa a riformare la scuola se si fanno errori ortografici nella slide del sito di #Renzi? http://t.co/04Eb9dbfSz #labuonascuola","1","0","TW-BS"
"851354712448401408","Come Repubblica.it racconta solo una parte della storia di Birmingham... https://t.co/HWFInxFBh6 #islam #10aprile #cassimatis #G7Energy","0","0","HSC"
"193107532741488642","Come mi sto tirando la guardia di finanza a casa di #Grillo in questi giorni mai!vediamo se la smette di fare la verginella!","0","0","TW-SENTIPOLC"
"151587861546795008","Come mai da quando abbiamo il #governo #monti le bombe vanno tutte dritte ad #equitalia?","0","0","TW-SENTIPOLC"
"532120804826161152","Come fare in modo che gli studenti sperimentino l’entusiasmo della scoperta scientifica? #AmgenTeach http://t.co/fCDpQAIyNB #labuonascuola","0","0","TW-BS"
"509314887517216769","come facciamo buona scuola con l'ingrosso dei precari <http://t.co/xmAu9Io8UV>","1","0","TW-BS"
"511982803765178368","Come  arginare il problema dei docenti #tfaordinario, che #labuonascuola condannerà alla disoccupazione???","0","0","TW-BS"
"805840378058440704","Com'è che vince il no, Renzi si dimette ma i migranti arrivano ancora???? Perzone falzeeeee","1","1","HSC"
"165457605379112961","Colpo di scena: il professor Monti è a favore di una riforma che tolga il privilegio dei professori di essere rettori.","0","0","TW-SENTIPOLC"
"136773699620700160","colpo di scena nel nuovo Governo #Monti. Più che colpo di scena mi sa che sarà il solito inciucio... #facimmeimpresse","0","0","TW-SENTIPOLC"
"529281126779867136","Collegio strardinario.Punto su 'La buona scuola'.Documento contro.Una collega si gira e mi dice: ho 60 anni, ci vogliono parole più forti.","0","0","TW-BS"
"515081170426798080","Collaborazione  @MiurSocial e Consorzio Interuniversitario Nazionale per l’Informatica, insieme per  #labuonascuola http://t.co/kBTjreLKvl","0","0","TW-BS"
"520849348100628480","Col taglio di 1,5 mld all'istruzione  ipotizzato da Renzi la scuola italiana verrebbe messa in ginocchio definitivamente #labuonascuola","0","0","TW-BS"
"162095492325572608","Col governo Monti c'è un cetriolo gratis per tutti! Fabio Volo #ilvolodelmattino","1","1","TW-SENTIPOLC"
"580059088261890049","Col culo che ho appena arrivato a Milano, minimo che hanno pianificato un attacco terroristico anticipato per l'Expo #mad","1","0","HSC"
"133954931982991360","cmq Mario Monti è come Carlo d'Inghilterra. poverino, non sarà mai re. #trcentootto","1","1","TW-SENTIPOLC"
"844128473857867776","Circolare Shock: “Bloccate i ricoveri italiani, arrivano i migranti…” – Il Fatto Dal Web https://t.co/wiL0yRje1L","0","0","HSC"
"820723416995102725","Circa 300 migranti sono arrivati questa mattina al porto di Messina a bordo della nave Aquarius di Sos Mediterranee . Nella nave 2 salme..","0","0","HSC"
"5.5306986760858E+17","Cioè, spiegami, tu fai tutto sto macello e poi ti consegni alla polizia. Sei un terrorista, hai ragione, l avevo sottovalutato #nientepaura","1","0","HSC"
"507253274987483136","Cioè il fatto che #labuonascuola è TT significa che c'è consenso alla riforma? Fatevi vedere. E da uno bravo anche.","1","0","TW-BS"
"163269733762867200","Cinquefrondi, oggi volantinaggio Prc contro il governo Monti: http://t.co/u35o8XeN","0","0","TW-SENTIPOLC"
"810084817710841856","Cinese travolta a Roma: fermato un rom, denunciato un minore #Finanza https://t.co/tlu3HTyFa1","0","0","HSC"
"808845776172568576","CINESE MORTA – Blitz al campo rom: indagato il macchinista del treno... #news #Roma https://t.co/DhoCfBJ77Q","0","0","HSC"
"468821851435573250","Cicciolina: “Quando facevo politica ero come Grillo“. Circondata da cazzoni. [rubagalline]","1","0","TW-SPINO"
"157512014242127872","Ciarrapico: il problema del governo Monti? Che so' troppo brutti (Esilarante intervista di Malcom Pagani su Il Fatto) http://t.co/lqOSqKK9","1","0","TW-SENTIPOLC"
"792420555349569538","Ciao. Ognuno di nazionalità straniera vivono in Giappone, cerchiamo di fare amicizia con me.","0","0","HSC"
"159985164599033856","Cialente: Governo Monti peggio di Berlusconi con L'Aquila http://t.co/Xeif01HA","0","0","TW-SENTIPOLC"
"828649224589946880","Ci vogliono gli immigrati per i lavori più ingrati, quelli che gli americani non vogliono fare. Tipo sposare Donald Trump. https://t.co/80wLJ0XTar","1","1","HSC"
"841661780548030464","Ci sono più passeggini nel campo rom di Quintiliani che in tutte le filiali della Chicco. #Roma","1","0","HSC"
"802840699024670720","Ci sono ancora in Italia genitori che terrorizzano i propri figli con le streghe che arrivano e ti portano... https://t.co/9XMoUht3Fj","0","0","HSC"
"529685427083833344","Ci sono ancora 11 giorni per partecipare #consultazione #labuonascuola http://t.co/4Lzh07Zgn5 http://t.co/vbgcOOLSBw","0","0","TW-BS"
"521234372004155392","ci siamo arrivati a Orwell ieri mi sono fatto un giro nei profili degli spacciatori de #labuonascuola tutto a rovescio @MarcelloMoscat","1","0","TW-BS"
"824944437654609920","ci si lamenta degli immigrati, e poi per strada c'è ancora gente ITALIANA che picchia un ragazzo perché gay..! fanculo merde!","1","1","HSC"
"195458985162326016","Ci si concentra su #Grillo e non su tutto il consenso che guadagna, sintomatico di un popolo che vuole risposte da una politica che non c'è","0","0","TW-SENTIPOLC"
"837408945442533376","Ci meritiamo almeno Lalla la Scialla e Jessica che sconfiggono il terrorismo dopo tutto ciò #ilbellodelledonne","1","0","HSC"
"841201335731134464","Chiusure beffa per i campi rom, resta l'insediamento di Roma Nord https://t.co/F9aM6Y4iaQ @ilmessaggeroit","0","0","HSC"
"813663519841382401","Chiudere i campi rom.Darai case ai rom dopo ai clandestini a discapito dei romani o farai un censimento?Chi ha soldi se la compra #Raggi ?","1","1","HSC"
"849851411026370560","Chissà perché, non c'entra mai la religione islamica.... #rassegnato   https://t.co/FssXDW0cp9","1","1","HSC"
"594402234412175360","Chiediamo a Salvini se anche i black bloc erano immigrati.. https://t.co/YwvDhjsMXs","1","1","HSC"
"791084010474708992","Chi voglia arricchirsi faccia il rom in Italia. Parola di Boldrini. https://t.co/VFP48VKDCS via @wordpressdotcom","1","1","HSC"
"509787676610789376","Chi si è occupato di redigere la buona scuola? Gente che non è mai entrata in un'aula da insegnante!: Chi si é... http://t.co/Q97etlc3sE","0","0","TW-BS"
"507134469426655232","chi predica #labuonascuola non sa che l'istruzione è l'unico investimento pubblico i cui frutti si vedono dopo almeno vent'anni","0","0","TW-BS"
"578537373174222848","Chi lo spiega tra poche settimane, a milioni di stranieri che dove c'è scritto #ATM c'è un autobus e non un bancomat? #milano #expo","1","0","HSC"
"506792673181982720","Chi è entrato nel cellulare di Jennifer Lawrence potrebbe entrare anche nel tuo. E troverebbe sempre le foto della Lawrence. [@TheAubergine]","1","0","TW-SPINO"
"826186745813356544","Chi diceva che non tutti gli islamici sono terroristi ma tutti i terroristi sono islamici? https://t.co/yKIIb4ZrDG","0","0","HSC"
"161041041422680064","Chi dice che il governo Monti è una primavera ha un'idea approssimativa delle stagioni #assembleasel","1","1","TW-SENTIPOLC"
"507277790325264384","che tristezza ""@Corriereit: Renzi, «la buona scuola» e i problemi della divisione in sillabe http://t.co/hLOh0zc34a http://t.co/cWw1YmHjQR""","0","0","TW-BS"
"1.441570456151E+17","che simpatica la Gelmini! Il governo #Monti prosegue quello che aveva iniziato il governo Berlusconi nei 3 anni precedenti! Ma infatti!","1","1","TW-SENTIPOLC"
"516321382217818113","Che senso possono avere annunci #labuonascuola da 1 premier che rivendica x datori diritto a licenziare e continua a fare tagli alla scuola?","1","1","TW-BS"
"136786978749419521","Che Profumo sto Governo Monti! (Di merda) #in #Monti #governo #ministri #debito #bce #signoraggio #sovranitàmonetaria #occupiamobankitalia","1","1","TW-SENTIPOLC"
"192571450203451394","Che poi, a guardare bene, l'unica differenza è che #Grillo è delNord, e #Cettolaqualunque del sud. Suv compresi.","1","1","TW-SENTIPOLC"
"136830019656892417","Che ne pensate dei nomi del governo monti? Ditelo in tre parole con l'hashtag #3parolesumonti","0","0","TW-SENTIPOLC"
"511838994577903616","Che ne dite di raccontare insieme #labuonascuola vista da noi? Scrivete alla Card (cardogna.e@gmail.com) e… http://t.co/8yltGlbVz1","0","0","TW-BS"
"145159593490792448","Che fine farà il Pd dopo il governo Monti? E' ancora presto per parlarne. Ma qualcuno nel Pd ha già cominciato a farlo http://t.co/P2eTfJfz","0","0","TW-SENTIPOLC"
"507461412021891072","Che dite, serve un ripassino di #grammatica? #scuola #ripetizioni #ripetilo #labuonascuola http://t.co/9TN1qNnsxR","1","0","TW-BS"
"144111466423918594","Che dire del governo Monti? http://t.co/KqdF1Q7n","0","0","TW-SENTIPOLC"
"507217591774232577","Che dire de #labuonascuola? Tutto bello, tutto bene...A nessuno pare l'ennesima cambiale in bianco, con scadenze sempre più in la?","1","1","TW-BS"
"524905329138892800","Che differenza c'è tra la proposta della Brambilla di assumere i precari nel turismo e #labuonascuola?","1","0","TW-BS"
"805741519315599360","Che cari i #giornalisti quando al #tg per descrivere gli zingari - rom, usano ""forte accento dell'est"".  Ma definiteli anche merde, ci piace","1","1","HSC"
"522748148700442624","Che bello, no? Ah no? Non è la buona scuola? Ah no? E' solo la Legge di Stabilità. Il meglio deve ancora venire. http://t.co/hd9T6Z0BIL","1","1","TW-BS"
"838828572575944704","Che bello sentire Alberto @nomadidigitali a #Roma parlare di nomadismo #differentispossible https://t.co/ZVXpqzvGPp","0","0","HSC"
"531852285329301505","Che bella la consultazione su #labuonascuola  Grazie @AnnaAscani @marcodimaio e a  chi ha partecipato (soprattutto agli studenti)","0","0","TW-BS"
"555366684253753344","Charlie Hebdo in edicola insieme al Fatto Quotidiano. Per cui si riderà il doppio. [xanax]","1","1","TW-SPINO"
"848946797540241408","Cervelliinfuga?InItaliasirimpiazzanocoimigranti https://t.co/npKj7Ssydz Roba da matti!!Certo i nostri rompono i coglioni,migranti votano PD!","0","0","HSC"
"142253572640342018","certo che se #Fini e Schifani avessero colpito i vitalizi prima della caduta di B., col piffero che nasceva il Governo #Monti. :)","1","0","TW-SENTIPOLC"
"578458499774062592","Certo che in #Tunisia non dev'essere facile indagare su estremismo islamico. Sono tutti estremisti","1","1","HSC"
"154910074035384321","Certo che il professor Monti poteva dare una mano alla moglie in cucina... E che c... #cotechinoelenticchie","1","0","TW-SENTIPOLC"
"640244110973079552","Certo che i tedeschi quando vedono marciare si commuovono sempre.  [@serena_gandhi]","1","1","TW-SPINO"
"844934219570827265","Cecchi Paone a @mattino5 ""era attacco terroristico preannunciato, sapevamo tutti, mancava solo il come e il quando""  @TullioAle @nonleggerlo","0","0","HSC"
"157775058570444800","Ce lo meritiamo il governo Monti? http://t.co/pOHvivsj Clicca sul link","0","0","TW-SENTIPOLC"
"830521941672992770","CdT: «BERNA - Il Canton Ticino distanzia nettamente tutti gli altri 25 nell'accordare permessi B a stranieri di... https://t.co/B71RRVVDYC","0","0","HSC"
"511500777458634753","Cassimatis5Stelle: Intervista con Salvo Mandarà: la buona scuola di R... http://t.co/TEQU3J3DRO","0","0","TW-BS"
"713322754645364737","Caso Regeni, l'Egitto risponde ai dubbi: ""Se non vi piacciono questi colpevoli, possiamo sempre cambiarli"". [@misterdonnie13]","1","0","TW-SPINO"
"140404357492523008","Casini Destra, sinistra e centro in Italia non hanno senso e non esistono piu', alle prossime elezioni con chi fedele a Governo Monti","0","0","TW-SENTIPOLC"
"143684178578382850","Casini candida Mario Monti per il Quirinale: Il leader dell'UDC, Pierferdinando Casini, è entusiasta del lavoro... http://t.co/ZN7hfbmr","0","0","TW-SENTIPOLC"
"195803157970948097","Casini a #Grillo \""che venga in parlamento a fare i conti con la realtà\""...ho paura voglia dire che la realtà è ancora peggio...#m5s","1","0","TW-SENTIPOLC"
"850367564119068672","Case popolari ai #rom: ""il comune di #Milano non mantiene le promesse"" @casadellacarita (Abbonati) https://t.co/95eOr0Xeol","0","0","HSC"
"538674898319990785","CasaPound impedisce ai bambini rom di andare a scuola. Ci tengono a combatterli ad armi pari. [@bipo_spinoza]","1","1","TW-SPINO"
"134737200515514368","caro Mario Monti,se vai su e sistemi un pò di robe ricordati di mettere via I strada a senso unico e della nuova piscina alla Trave...","1","0","TW-SENTIPOLC"
"143837270343036928","CARO MARIO MONTI, VAI DA VESPA A FIRMARE ANCHE TU'?","1","1","TW-SENTIPOLC"
"145753219325378560","Caro Mario Monti, per quale motivo chiedi sacrifici agli italiani e non alle Province, ai deputati, senatori...tutti sanno tassare....","0","0","TW-SENTIPOLC"
"165110427586531328","Caro mario #monti, bella battuta questa del #postofisso fa ridere AL CAZZO!","1","1","TW-SENTIPOLC"
"509029445605539840","Caro @matteorenzi, quanto merito ha, secondo Lei, un insegnante che lavora al Rione Traiano? #labuonascuola","1","0","TW-BS"
"509677049490206720","Caro @matteorenzi  Ho fiducia che #labuonascuola preveda anche #SFPinGaE stesso titolo stesso diritto","0","0","TW-BS"
"532146681379586048","Caro @FusacchiA grazie... Da mamma ti dico che i nostri ragazzi hanno bisogno di incontri con persone come te! #labuonascuola @NickTheName","0","0","TW-BS"
"523449615140790272","Cariche della polizia contro gli studenti minorenni del regina margherita.. Questa e la buona scuola che ha in mente il governo #renzi","0","0","TW-BS"
"511377885584953344","Cari ragazzi buon primo giorno di scuola. Oggi comincia l'anno de #labuonascuola. Partecipare anche voi su http://t.co/zSWJ5IV7ZU","0","0","TW-BS"
"525680941554212864","Care persone ignoranti, se non vi interessa la buona scuola di Renzi e gli aspetti negativi andate a fanculo voi e la vostra vita nel futuro","0","0","TW-BS"
"522752333235896320","Caratteristica centrale de #labuonascuola è quella di *ascoltare* i bisogni di chi lavora nella scuola (Vicesindaco di Como) @MiurSocial","0","0","TW-BS"
"785129756354342912","Carabinieri investiti a Giugliano: fermato un cittadino rom pronto alla fuga... #news #Napoli https://t.co/iywEvjXzrL","0","0","HSC"
"792617333042798592","Carabiniere libero dal servizio sventa un furto fuori Roma: arrestate due rom - https://t.co/L7lFVj2k0g https://t.co/3OddLOsS9b","0","0","HSC"
"814877237552021506","Capodanno, rischio terrorismo, Minniti: ""Guardia altissima"". A Roma cecchini, fioriere antisfondamento e pattuglie… https://t.co/IJoopcAVM7","0","0","HSC"
"814986919654412288","Capodanno, allerta terrorismo in tutta Italia. A Roma cecchini e pattuglie sul Tevere.… https://t.co/M2o9yMXhsx https://t.co/ENOIEEn8CJ","0","0","HSC"
"814835314975973376","Capodanno a Milano, festa blindata con metal detector e smartphone antiterrorismo https://t.co/De0INHu08x via @repubblicait","0","0","HSC"
"814902026865938433","Capodanno a #Roma boom di #italiani Pieno di #turisti nonostante crisi terrorismo https://t.co/7Yc2SG886c  @federalberghi @fiepet_official","0","0","HSC"
"840034093106679808","Capo rom dona un rene alla moglie: in 100, tra parenti e amici, vanno a trovarli in ospedale (Fanpage)… https://t.co/pimXQbirU0","0","0","HSC"
"513770099988525056","Capito che il ns premier andava male in inglese non capisce la matematica e parla un italiano dialettale come farà riforma scuola?#lagabbia","1","1","TW-BS"
"572165561192484865","capite adesso perché l'isis non ci pensa nemmeno di arrivare in italia? sono terroristi mica coglioni!","1","0","HSC"
"137189302017851392","capisco che sperate nel governo monti, però non fate finta di non vederne contraddizioni e pericolosità","0","0","TW-SENTIPOLC"
